title,author,img_url,series_name,series_position,description,publishedDate,averageRating,pageCount,categories,publisher,language,previewLink,infoLink,isbn_10,isbn_13
"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1428057864i/27266.jpg,,,"Welcome to Morganville. Just don't stay out after dark. Morganville is a small college town filled with unusual characters. But when the sun goes down, the bad come out. Because in Morganville, there is an evil that lurks in the darkest shadows - one that will spill out into the bright light of day. For Claire Danvers, high school was hell, but college may be murder. It was bad enough that she got on the wrong side of Monica, the meanest of the school's mean girls, but now she's got three new roommates, who all have secrets of their own. And the biggest secret of all isn't really a secret, except from Claire: Morganville is run by vampires, and they are hungry for fresh blood.",2009-07-10,5,239,Young Adult Fiction,Allison & Busby,en,"http://books.google.co.in/books?id=kw2KAgAAQBAJ&printsec=frontcover&dq=Glass+Houses+(The+Morganville+Vampires,+%231)+Rachel+Caine&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=kw2KAgAAQBAJ&source=gbs_api,0749007680,9780749007683
"The Luxe (Luxe, #1)",Anna Godbersen,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1323438343i/1254951.jpg,,,"In Manhattan in 1899, five teens of different social classes lead dangerously scandalous lives, despite the strict rules of society and the best-laid plans of parents and others.",2007-12,5,452,Juvenile Fiction,Harper Collins,en,"http://books.google.co.in/books?id=PYVIw4U7U_YC&dq=The+Luxe+(Luxe,+%231)+Anna+Godbersen&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=PYVIw4U7U_YC&dq=The+Luxe+(Luxe,+%231)+Anna+Godbersen&hl=&source=gbs_api",0061345660,9780061345661
The Elephant Tree,R.D. Ronald,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327248026i/9293020.jpg,,,"A jagged series of events written with gritty realism. The Elephant Tree transcends stereotypes and challenges the reader’s sense of morality, with shocking plot twists and vivid characters.",2010-10-04,0,178,Fiction,Troubador Publishing Ltd,en,http://books.google.co.in/books?id=d10GBwAAQBAJ&printsec=frontcover&dq=The+Elephant+Tree+R.D.+Ronald&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=d10GBwAAQBAJ&source=gbs_api,1848769539,9781848769533
"Tempted (House of Night, #6)",P.C. Cast,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408633041i/6262365.jpg,,,"So...you'd think after banishing an immortal being and a fallen High Priestess, saving Stark's life, biting Heath, getting a headache from Erik, and almost dying, Zoey Redbird would catch a break. Sadly, a break is not in the House of Night school forecast for the High Priestess in training and her gang. Juggling three guys is anything but a stress reliever, especially when one of them is a sexy Warrior who is so into protecting Zoey that he can sense her emotions. Speaking of stress, the dark force lurking in the tunnels under the Tulsa Depot is spreading, and Zoey is beginning to believe Stevie Rae could be responsible for a lot more than a group of misfit red fledglings. Aphrodite's visions warn Zoey to stay away from Kalona and his dark allure, but they also show that it is Zoey who has the power to stop the evil immortal. Soon it becomes obvious that Zoey has no choice: if she doesn't go to Kalona he will exact a fiery vengeance on those closest to her. Will Zoey have the courage to chance losing her life, her heart, and her soul? Find out in the next spectacular installment in the House of Night Series, Tempted.",2009-10-27,0,336,Young Adult Fiction,St. Martin's Griffin,en,"http://books.google.co.in/books?id=2g3ougEACAAJ&dq=Tempted+(House+of+Night,+%236)+P.C.+Cast&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=2g3ougEACAAJ&dq=Tempted+(House+of+Night,+%236)+P.C.+Cast&hl=&source=gbs_api",0312567480,9780312567484
"Moon Called (Mercy Thompson, #1)",Patricia Briggs,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1743122298i/71811.jpg,,,"The second novel in the international No. 1 bestselling Mercy Thompson series - the major urban fantasy hit of the decade. 'I love these books!' Charlaine Harris 'The best new fantasy series I've read in years' Kelley Armstrong MERCY THOMPSON: MECHANIC, SHAPESHIFTER, FIGHTER Like most people who own their own business, I work long hours that start early in the morning. So when someone calls me in the middle of the night, they'd better be dying ... Mechanic Mercy Thompson is woken at 3am by a vampire calling in a favour. He has to deliver a message to a fellow undead and needs a witness that won't be noticed - and Mercy's shapeshifting abilities make her the perfect candidate. But the assignment turns into a bloodbath and Mercy attracts the attention of not just a powerful vampire, but the even more powerful demon possessing him. She can count on the supernatural community for protection - and alpha werewolf Adam would like her to rely on him in other ways too - but when it comes to being proactive, she's on her own. Praise for the series: 'Plenty of twists and turns . . . Kept me entertained from its deceptively innocent beginning to its can't-put-it-down end' Kim Harrison, bestselling author of Dead Witch Walking 'I enjoyed every minute of it. I love Mercy and can't wait for her to kick some more ass' Lilith Saintcrow The Mercy Thompson books: Moon Called Blood Bound Iron Kissed Bone Crossed Silver Borne River Marked Frost Burned Night Broken Fire Touched Silence Fallen Storm Cursed Shifting Shadows (Stories from the world of Mercy Thompson)",2010-11-04,0,234,Fiction,Hachette UK,en,"http://books.google.co.in/books?id=v8KmfRvXvQkC&printsec=frontcover&dq=Moon+Called+(Mercy+Thompson,+%231)+Patricia+Briggs&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=v8KmfRvXvQkC&source=gbs_api,0748124020,9780748124022
The Zombie Room,R.D. Ronald,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460547041i/29908754.jpg,,,"A jagged series of events written with gritty realism. The Elephant Tree transcends stereotypes and challenges the reader’s sense of morality, with shocking plot twists and vivid characters.",2010-10-04,0,178,Fiction,Troubador Publishing Ltd,en,http://books.google.co.in/books?id=d10GBwAAQBAJ&printsec=frontcover&dq=The+Zombie+Room+R.D.+Ronald&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=d10GBwAAQBAJ&source=gbs_api,1848769539,9781848769533
"Torment (Fallen, #2)",Lauren Kate,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1362339749i/7740152.jpg,,,"Love never dies . . . It took Lucinda an eternity to find her beloved angel, Daniel. But he waited for her. Now they are forced apart again, to protect Luce from the Outcasts - immortals who want her dead. During their separation, Luce learns about her mysterious past lives. But the more she discovers, the more she suspects Daniel is hiding something. What if Daniel's version of the past isn't true? Is it really their destiny to be together? Or is Luce actually meant to be with someone else? The thrilling sequel to the international bestseller, Fallen.",2010-09-30,4.5,468,Young Adult Fiction,Random House,en,"http://books.google.co.in/books?id=qbSBWHDkcyIC&printsec=frontcover&dq=Torment+(Fallen,+%232)+Lauren+Kate&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=qbSBWHDkcyIC&source=gbs_api,1407078461,9781407078465
"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1342448094i/568645.jpg,,,"When the Gallagher Academy, a secret spy school for girls, hosts male guests, Cammie is blamed for a series of security breaches that forces her to clear her name while trying to deny her attraction to a hottie named Zach.",2009-07-10,5,236,Schools,Paw Prints,en,"http://books.google.co.in/books?id=pVMNPwAACAAJ&dq=Cross+My+Heart+and+Hope+to+Spy+(Gallagher+Girls,+%232)+Ally+Carter&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=pVMNPwAACAAJ&dq=Cross+My+Heart+and+Hope+to+Spy+(Gallagher+Girls,+%232)+Ally+Carter&hl=&source=gbs_api",144203078X,9781442030787
"Specials (Uglies, #3)",Scott Westerfeld,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390340887i/24765.jpg,,,"""Special Circumstances"" - These words have sent chills down Tally's spine since her days as a rebellious Ugly. Back then Specials were a sinister rumour - frighteningly beautiful, dangerously strong, breathtakingly fast. Ordinary pretties might live their whole lives without meeting a Special. But Tally's never been ordinary… Now she's been turned into one of them: a superamped fighting machine, engineered to keep the Uglies down and the Pretties stupid. The strength, the speed, and the clarity and focus of her thinking feel better than anything Tally can remember… most of the time. One tiny corner of her heart still remembers something more. Still, it's easy to tune that out - until Tally's offered a chance to stamp out the rebels of the New Smoke permanently. It all comes down to one last choice: carry out the mission she's programmed to complete, or listen to that tiny, faint heartbeat telling her that something's wrong… Either way, Tally's world will never be the same.",2010-03-04,5,286,Juvenile Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=UrlDATuYsz8C&printsec=frontcover&dq=Specials+(Uglies,+%233)+Scott+Westerfeld&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=UrlDATuYsz8C&dq=Specials+(Uglies,+%233)+Scott+Westerfeld&hl=&source=gbs_api",1847389112,9781847389114
"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1617553319i/179064.jpg,,,"An incredible, original and magical tale with extraordinary characters and equal measures of adventure and suspense.",2009-01-01,0,401,Juvenile Fiction,A&C Black,en,"http://books.google.co.in/books?id=2NaQPDQ8THQC&printsec=frontcover&dq=The+Goose+Girl+(The+Books+of+Bayern,+%231)+Shannon+Hale&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=2NaQPDQ8THQC&dq=The+Goose+Girl+(The+Books+of+Bayern,+%231)+Shannon+Hale&hl=&source=gbs_api",0747598002,9780747598008
The Historian,Elizabeth Kostova,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1717145561i/30236962.jpg,,,"Late one night, exploring her father's library, a young woman finds an ancient book and a cache of yellowing letters addressed ominously to 'My dear and unfortunate successor'. Her discovery plunges her into a world she never dreamed of - a labyrinth where the secrets of her father's past and her mother's mysterious fate connect to an evil hidden in the depths of history. In those few quiet moments, she unwittingly assumes a quest she will discover is her birthright - a hunt for the truth about Vlad the Impaler, the medieval ruler whose barbarous reign formed the basis of the Dracula myth. Deciphering obscure signs and hidden texts, reading codes worked into the fabric of medieval monastic traditions, and evading terrifying adversaries, one woman comes ever closer to the secret of her own past and a confrontation with the very definition of evil. Elizabeth Kostova's debut novel is an adventure of monumental proportions - a captivating tale that blends fact and fantasy, history and the present with an assurance that is almost unbearably suspenseful - and utterly unforgettable.",2009,0,704,Gothic fiction (Literary genre),Sphere,en,http://books.google.co.in/books?id=Tw2NQAAACAAJ&dq=The+Historian+Elizabeth+Kostova&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=Tw2NQAAACAAJ&dq=The+Historian+Elizabeth+Kostova&hl=&source=gbs_api,0751544701,9780751544701
"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388206270i/13831.jpg,,,"Eleven-year-old Alanna, who aspires to be a knight even though she is a girl, disguises herself as a boy to become a royal page, learning many hard lessons along her path to high adventure.",2023-09-26,0,272,Young Adult Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=C6TTEAAAQBAJ&printsec=frontcover&dq=Alanna:+The+First+Adventure+(Song+of+the+Lioness,+%231)+Tamora+Pierce&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=C6TTEAAAQBAJ&dq=Alanna:+The+First+Adventure+(Song+of+the+Lioness,+%231)+Tamora+Pierce&hl=&source=gbs_api",1665938854,9781665938853
A Story of Yesterday,Sergio Cobo,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630609122i/58913358.jpg,,,"'Shimon Peres was a giant of Israel's founding generation, a tireless advocate for peace, and an eternal optimist who lived his life with a sense of hope and possibility. He also became a treasured friend to me and source of wisdom for me. All of us have much to learn from his story, which now belongs to the ages' Barack Obama 'This book captures my friend's lifelong belief in our potential to rise above our wounds, our resentments and our fears to make the most of today and claim the promise of tomorrow' Bill Clinton 'Shimon Peres was a visionary optimist to his dying day, and his last words of hope were addressed to the young. For all our sakes, let them be heard!' Daniel Kahneman In 1934, eleven-year-old Shimon Peres emigrated to the land of Israel from his native Poland, leaving behind an extended family who would later be murdered in the Holocaust. Few back then would have predicted that this young man would eventually become one of the towering figures of the twentieth century. Peres would indeed go on to serve the new state as prime minister, president, foreign minister, and the head of several other ministries. In this, his final work, finished only weeks before his passing, Peres offers a long-awaited examination of the crucial turning-points in Israeli history through the prism of having been a decision-maker and eyewitness. Told with the frankness of someone aware this would likely be his final statement, No Room for Small Dreams spans decades and events, examining pivotal moments in Israel's rise. Peres explores what makes for a great leader, how to make hard choices in a climate of uncertainty and distress, the challenges of balancing principles with policies, and the liberating nature of imagination and unpredicted innovation. In doing so, he not only charts a better path forward for his beloved country but provides deep and universal wisdom for younger generations who seek to lead - be it in politics, business or the broader service of making our planet a safer, more peaceful and just place.",2017-09-14,0,218,Biography & Autobiography,Hachette UK,en,http://books.google.co.in/books?id=1WGnDQAAQBAJ&printsec=frontcover&dq=A+Story+of+Yesterday+Sergio+Cobo&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=1WGnDQAAQBAJ&source=gbs_api,1474604226,9781474604222
Fairest,Gail Carson Levine,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348108149i/183660.jpg,,,Fantasy-roman.,2006-09,0,344,Juvenile Fiction,HarperCollins Publishers,en,http://books.google.co.in/books?id=6VrhAAAAMAAJ&dq=Fairest+Gail+Carson+Levine&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=6VrhAAAAMAAJ&dq=Fairest+Gail+Carson+Levine&hl=&source=gbs_api,,
"Unwind (Unwind, #1)",Neal Shusterman,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1297677706i/764347.jpg,,,"In a society where unwanted teens are salvaged for their body parts, three runaways fight the system that would ""unwind"" them Connor's parents want to be rid of him because he's a troublemaker. Risa has no parents and is being unwound to cut orphanage costs. Lev's unwinding has been planned since his birth, as part of his family's strict religion. Brought together by chance, and kept together by desperation, these three unlikely companions make a harrowing cross-country journey, knowing their lives hang in the balance. If they can survive until their eighteenth birthday, they can't be harmed -- but when every piece of them, from their hands to their hearts, are wanted by a world gone mad, eighteen seems far, far away. In Unwind, Boston Globe/Horn Book Award winner Neal Shusterman challenges readers' ideas about life -- not just where life begins, and where it ends, but what it truly means to be alive.",2009-06-02,4.5,360,Young Adult Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=R3PT-uvZ7fEC&printsec=frontcover&dq=Unwind+(Unwind,+%231)+Neal+Shusterman&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=R3PT-uvZ7fEC&dq=Unwind+(Unwind,+%231)+Neal+Shusterman&hl=&source=gbs_api",1416994963,9781416994961
"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1661018382i/7090447.jpg,,,No description available,2018,0,0,Children's stories,Unknown,en,"http://books.google.co.in/books?id=OY2O0AEACAAJ&dq=The+Red+Pyramid+(The+Kane+Chronicles,+%231)+Rick+Riordan&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=OY2O0AEACAAJ&dq=The+Red+Pyramid+(The+Kane+Chronicles,+%231)+Rick+Riordan&hl=&source=gbs_api",0241391687,9780241391686
"Bloodlines (Bloodlines, #1)",Richelle Mead,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1297199431i/8709527.jpg,,,"They Will Be Tested Their forbidden romance exposed, Sydney and Adrian find themselves facing the wrath of both the Alchemists and the Moroi in this electrifying conclusion to Richelle Mead's bestselling Bloodlines series. When the life of someone they both love is put on the line, Sydney risks everything to hunt down a deadly former nemesis. Meanwhile, she and Adrian become enmeshed in a puzzle that could hold the key to a shocking secret about spirit magic, a secret that could shake the entire Moroi world and alter their lives forever. Don't miss their unforgettable final chapter . . .",2015-10-21,0,352,,Penguin Books,en,"http://books.google.co.in/books?id=fepxrgEACAAJ&dq=Bloodlines+(Bloodlines,+%231)+Richelle+Mead&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=fepxrgEACAAJ&dq=Bloodlines+(Bloodlines,+%231)+Richelle+Mead&hl=&source=gbs_api",0143573446,9780143573449
"Heist Society (Heist Society, #1)",Ally Carter,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359254479i/6574102.jpg,,,"When Katarina Bishop was three, her parents took her to the Louvre...to case it. For her seventh birthday, Katarina and her Uncle Eddie travelled to Austria...to steal the crown jewels. When Kat turned fifteen, she planned a con of her own - scamming her way into the best boarding school in the country, determined to leave the family business behind. But now her dad's life is on the line, and Kat must go back to the world she tried so hard to escape...",2011-09-01,5,237,Young Adult Fiction,Hachette UK,en,"http://books.google.co.in/books?id=8lKc9t0HG5AC&printsec=frontcover&dq=Heist+Society+(Heist+Society,+%231)+Ally+Carter&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=8lKc9t0HG5AC&source=gbs_api,140831567X,9781408315675
"Hex Hall (Hex Hall, #1)",Rachel Hawkins,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368393885i/5287473.jpg,,,"Hailed as ""impossible to put down,"" the Hex Hall series has both critics and teens cheering. With a winning combination of romance, action, magic and humor, this third volume will leave readers enchanted. Just as Sophie Mercer has come to accept her extraordinary magical powers as a demon, the Prodigium Council strips them away. Now Sophie is defenseless, alone, and at the mercy of her sworn enemies-the Brannicks, a family of warrior women who hunt down the Prodigium. Or at least that's what Sophie thinks, until she makes a surprising discovery. The Brannicks know an epic war is coming, and they believe Sophie is the only one powerful enough to stop the world from ending. But without her magic, Sophie isn't as confident. Sophie's bound for one hell of a ride-can she get her powers back before it's too late?",2012-03-13,0,272,Juvenile Fiction,Hachette UK,en,"http://books.google.co.in/books?id=dzTSDwAAQBAJ&dq=Hex+Hall+(Hex+Hall,+%231)+Rachel+Hawkins&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=dzTSDwAAQBAJ&dq=Hex+Hall+(Hex+Hall,+%231)+Rachel+Hawkins&hl=&source=gbs_api",1423153634,9781423153634
"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436788488i/18335634.jpg,,,"When seventeen-year-old orphaned shapechanger Tessa Gray is kidnapped by the villainous Mortmain in his final bid for power, the London Institute rallies to save her, but is beset by danger and betrayal at every turn.",2015-09,2,656,Comics & Graphic Novels,Simon and Schuster,en,"http://books.google.co.in/books?id=Qf9wCgAAQBAJ&printsec=frontcover&dq=Clockwork+Princess+(The+Infernal+Devices,+%233)+Cassandra+Clare&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=Qf9wCgAAQBAJ&dq=Clockwork+Princess+(The+Infernal+Devices,+%233)+Cassandra+Clare&hl=&source=gbs_api",1481456032,9781481456036
"Night World, No. 1 (Night World, #1-3)",L.J. Smith,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434962482i/3099787.jpg,,,YA. Poppy is dying but a friend's kiss could give her eternal life.,1997,0,228,Vampires,Unknown,en,"http://books.google.co.in/books?id=hDxYGwAACAAJ&dq=Night+World,+No.+1+(Night+World,+%231-3)+L.J.+Smith&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=hDxYGwAACAAJ&dq=Night+World,+No.+1+(Night+World,+%231-3)+L.J.+Smith&hl=&source=gbs_api",0340687517,9780340687512
"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1628791882i/1232.jpg,,,"""Anyone who enjoys novels that are scary, erotic, touching, tragic and thrilling should rush right out to the nearest bookstore and pick up The Shadow of the Wind. Really, you should."" —Michael Dirda, The Washington Post “Wondrous...masterful...The Shadow of the Wind is ultimately a love letter to literature, intended for readers as passionate about storytelling as its young hero.” —Entertainment Weekly, Editor's Choice “This is one gorgeous read.” —Stephen King ""I still remember the day my father took me to the Cemetary of Forgotten Books for the first time..."" Barcelona, 1945: A city slowly heals in the aftermath of the Spanish Civil War, and Daniel, an antiquarian book dealer’s son who mourns the loss of his mother, finds solace in a mysterious book entitled The Shadow of the Wind, by one Julián Carax. But when he sets out to find the author’s other works, he makes a shocking discovery: someone has been systematically destroying every copy of every book Carax has written. In fact, Daniel may have the last of Carax’s books in existence. Soon Daniel’s seemingly innocent quest opens a door into one of Barcelona’s darkest secrets—an epic story of murder, madness, and doomed love.",2005-01-25,4.5,514,Fiction,Penguin,en,"http://books.google.co.in/books?id=ggvVsFqeCqYC&printsec=frontcover&dq=The+Shadow+of+the+Wind+(The+Cemetery+of+Forgotten+Books,+%231)+Carlos+Ruiz+Zaf%C3%B3n&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=ggvVsFqeCqYC&source=gbs_api,1101147067,9781101147061
"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358271931i/6936382.jpg,,,"Anna had everything figured out – she was about to start senior year with her best friend, she had a great weekend job and her huge work crush looked as if it might finally be going somewhere... Until her dad decides to send her 4383 miles away to Paris. On her own. But despite not speaking a word of French, Anna finds herself making new friends, including Étienne St. Clair, the smart, beautiful boy from the floor above. But he's taken – and Anna might be too. Will a year of romantic near-misses end with the French kiss she's been waiting for?",2013-12-16,4.5,346,Juvenile Fiction,Usborne Publishing Ltd,en,"http://books.google.co.in/books?id=o0J8AwAAQBAJ&printsec=frontcover&dq=Anna+and+the+French+Kiss+(Anna+and+the+French+Kiss,+%231)+Stephanie+Perkins&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=o0J8AwAAQBAJ&source=gbs_api,1409579956,9781409579953
Just Listen,Sarah Dessen,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358270741i/51738.jpg,,,"I'm Annabel. I'm the girl who has it all. Model looks, intelligence, a great social life. I'm one of the lucky ones. Aren't I? My 'best friend' Sophie is spreading rumours about me. My family is slowly falling apart. It's turning into a long, lonely summer, full of secrets and silence. But I've met this guy who won't let me hide away. He's one of those intense types, obsessed with music and totally unafraid of confrontation. He's determined to make me listen. Will I ever find the courage to tell him what really happened the night Sophie and I stopped being friends? Captivating, emotionally turbulent, unputdownable teenage fiction – the natural step up for older Cathy Cassidy fans.",2007-07-05,3,384,Juvenile Fiction,Penguin UK,en,http://books.google.co.in/books?id=Gyg1w8rbp24C&printsec=frontcover&dq=Just+Listen+Sarah+Dessen&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=Gyg1w8rbp24C&source=gbs_api,0141929138,9780141929132
"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1535965085i/41637836.jpg,,,"'The Subtle Knife' is the second part of the trilogy 'His Dark Materials'. Will is 12 years old, and he's just killed a man. Nowhe's on his own, on the run, and determined to discover the truth about his father's disappearance.",2009-11-02,5,365,"Belacqua, Lyra (Fictitious character)",Galaxy,en,"http://books.google.co.in/books?id=LJGUNAEACAAJ&dq=The+Subtle+Knife+(His+Dark+Materials,+%232)+Philip+Pullman&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=LJGUNAEACAAJ&dq=The+Subtle+Knife+(His+Dark+Materials,+%232)+Philip+Pullman&hl=&source=gbs_api",1405663499,9781405663496
"The Looking Glass Wars (The Looking Glass Wars, #1)",Frank Beddor,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354845928i/44170.jpg,,,"The Myth: Alice was an ordinary girl who stepped through the looking glass and entered a fairy-tale world invented by Lewis Carroll in his famous storybook. The Truth: Wonderland is real. Alyss Heart is the heir to the throne, until her murderous aunt Redd steals the crown and kills Alyss? parents. To escape Redd, Alyss and her bodyguard, Hatter Madigan, must flee to our world through the Pool of Tears. But in the pool Alyss and Hatter are separated. Lost and alone in Victorian London, Alyss is befriended by an aspiring author to whom she tells the violent, heartbreaking story of her young life. Yet he gets the story all wrong. Hatter Madigan knows the truth only too well, and he is searching every corner of our world to find the lost princess and return her to Wonderland so she may battle Redd for her rightful place as the Queen of Hearts.",2007-08-21,5,412,Young Adult Fiction,Penguin,en,"http://books.google.co.in/books?id=DKs22uoxf-gC&printsec=frontcover&dq=The+Looking+Glass+Wars+(The+Looking+Glass+Wars,+%231)+Frank+Beddor&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=DKs22uoxf-gC&source=gbs_api,1101221461,9781101221464
None of This Is True,Lisa Jewell,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1686092508i/62334530.jpg,,,"Meet the residents of 31 Almanac Road ... Ralph and Smith are flatmates and best mates – until, that is, the gorgeous Jemima moves in. And suddenly they’re bickering about a lot more than who drank the last beer. Of course, Jem knows that one of them is the man for her – but is it Ralph or Smith? Upstairs, Karl and Siobhan have been happily unmarried for fifteen years – until, that is, Cheri moves into the flat above theirs. Cheri’s got her eye on Karl and doesn’t see why she should let a little thing like his girlfriend stand in her way ... Sooner or later its all got to come to a head – and what better place for tears and laughter, break ups and make ups than Ralph’s party?",1999,0,312,Fiction,Penguin UK,en,http://books.google.co.in/books?id=nh-q3PSbx_MC&dq=None+of+This+Is+True+Lisa+Jewell&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=nh-q3PSbx_MC&dq=None+of+This+Is+True+Lisa+Jewell&hl=&source=gbs_api,014027927X,9780140279276
"Silence (Hush, Hush, #3)",Becca Fitzpatrick,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1362408152i/10637766.jpg,,,"Enter the realm of fallen angels and rising passions with this boxed set that includes Hush, Hush, Crescendo, Silence, and Finale. A gripping saga that chronicles the destiny of Nora and Patch from the beginning of their relationship to the dire events ~ and forces ~ that threaten to tear them apart, this collection of all four Hush, Hush books is the perfect present for loyal fans and series newcomers. Praise for Hush, Hush: 'A rollercoaster of twists and turns...a great, new and different novel' Sunday Express 'A fast-paced, exhilarating read...fans of paranormal romance should be rapt' Publishers Weekly 'Absolutely brilliant!' BellaAndEdward.com Praise for Crescendo: 'Dark, sexy and compelling' The Bookseller 'Great sexual tension… hot, tense and moreish' The Bookbag Praise for Silence: 'An action packed suspenseful story that had my eyes glued to the page and tears falling…Silence is another fascinating, memorable, heart-breaking, story.' Dark Readers 'The perfect escape into fantasy and a love that can break all boundaries.' Sugarscape Praise for Finale: 'Finale was everything I hoped it would be and more. I have been a fan of the Hush, Hush series since the beginning and Finale was the perfect, well, finale.' Bookbabblers 'By far my favorite book in the entire series, it brings all of the elements of the story to a fantastic conclusion.' Book Angel Booktopia 'Fitzpatrick is an awesome author, and her writing constantly kept me turning the pages addictively.' Once Upon a Bookcase",2013-12-19,5,1486,Juvenile Fiction,Simon and Schuster,en,"http://books.google.co.in/books?id=CQsKAQAAQBAJ&printsec=frontcover&dq=Silence+(Hush,+Hush,+%233)+Becca+Fitzpatrick&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=CQsKAQAAQBAJ&source=gbs_api,1471121615,9781471121616
"Evernight (Evernight, #1)",Claudia Gray,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1306376600i/2722413.jpg,,,"A lonely girl, a beautiful boy and a load of terrifying vampires. Think you’ve seen it before? Well get ready for a shock, because this is paranormal romance with a twist... and a razor-sharp bite.",2010-03-04,0,13,Young Adult Fiction,HarperCollins UK,en,"http://books.google.co.in/books?id=dRLJHDvwa6gC&printsec=frontcover&dq=Evernight+(Evernight,+%231)+Claudia+Gray&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=dRLJHDvwa6gC&source=gbs_api,0007365160,9780007365166
